text,label,source
"Today's Free Feature: Strategy Meeting Key Points: Bullish Close to 2019 But Risks Remain $FDX, $FSLR, $CLDR, $CLF,… https://t.co/h3WxSzP1MF",neutral,fingpt_sentiment
"Under the changes envisaged , HK Ruokatalo would reduce its number of industrial places of business in Finland from eight to six .",neutral,fingpt_sentiment
Long $VVUS shares as a call option w/ an expiration of..  umm.. TODAY.    Hitting HOD here.,positive,fingpt_sentiment
Paulson drops opposition to Callon-Carrizo merger,neutral,fingpt_sentiment
"Dewardric McNeal, Longview Global managing director and senior policy analyst, joins CNBC's Melissa Lee to discuss chip stocks tumbling after the U.S. expands its rules on semi exports, how China will retaliate against the new regulation, and what it means for chip developers worldwide.",negative,fingpt_sentiment
Is Trouble Brewing At Legal & General Group Plc And Aviva plc?,negative,fingpt_sentiment
"Dow opens about 13 points, less than 0.1%, lower",negative,fingpt_sentiment
"In China, a crop of homegrown chip companies has popped up as Beijing strives to decouple from America's advanced technology and manage sanctions risks, which have crippled Huawei's lucrative smartphone business.",negative,fingpt_sentiment
Fmr. White House advisor says Trump will slap tariffs on China in December,negative,fingpt_sentiment
$AXP Looking for continuation with volume increase http://stks.co/c8sR,positive,fingpt_sentiment
Britain's FTSE gets lift from Prudential results,positive,fingpt_sentiment
Mr Skogster currently serves as the manager responsible for ABB Oy 's system modules for low voltage drives .,neutral,fingpt_sentiment
The Apple (AAPL) Event for March 2022 is set to take place tomorrow and there's a few things investors are going to want to watch for. The post Apple Event March 2022: 11 Things for AAPL Stock Investors to Expect Tomorrow appeared first on InvestorPlace.,positive,fingpt_sentiment
Barclays poised to replace Sir Mike Rake as he heads for exit,neutral,fingpt_sentiment
"There are different ways to assess Apple's fundamental value, but it's unlikely to conclude that the company is undervalued.",negative,fingpt_sentiment
Uber Technologies : Driving Change- Working Together to End Gender-Based Violence #UberTechnologies #Stock… https://t.co/lTGeVzV524,neutral,fingpt_sentiment
"Intel (INTC) delivered earnings and revenue surprises of 8.75% and 0.18%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",positive,fingpt_sentiment
"$AAPL Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take  https://t.co/lKlD9mVKBQ",positive,fingpt_sentiment
"$WGO's BoD was right to reject the offer. That company is low because of the economy, not because of any type of mismanagement or anything.",neutral,fingpt_sentiment
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",negative,fingpt_sentiment
"U.S. creates 225,000 jobs in January, unemployment rises to 3.6%",positive,fingpt_sentiment
MarketsBP promotes upstream boss to deputy CEO,neutral,fingpt_sentiment
$PCLN runs into the 50sma on the acquisition news,positive,fingpt_sentiment
"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",neutral,fingpt_sentiment
Fed Repo Action Oversubscribed in Clamor for Year-End Funds,neutral,fingpt_sentiment
$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,negative,fingpt_sentiment
Venezuela’s Opposition Should Go Back to the Future,neutral,fingpt_sentiment
$TWTR The best scenario going forward is this stock slowly falling everyday....Which is quite probable...,negative,fingpt_sentiment
"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .",neutral,fingpt_sentiment
"China, U.S. had 'constructive' phone call on trade - Xinhua",positive,fingpt_sentiment
Slowly adding some $FIO here but gotta be careful. This will be one of biggest winners in 2012,positive,fingpt_sentiment
"Amid a big cyclical downturn, Micron says it will be investing in the U.S.",positive,fingpt_sentiment
"THOUSAND OAKS, Calif., March 10, 2022 /PRNewswire/ -- Amgen (NASDAQ:AMGN) will virtually present at the 32nd Annual Oppenheimer Healthcare Conference at 11:20 a.m.",neutral,fingpt_sentiment
How conservation investment could be a lifeline for endangered species https://t.co/GnpuFvx9ir,neutral,fingpt_sentiment
"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .",neutral,fingpt_sentiment
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,negative,fingpt_sentiment
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",negative,fingpt_sentiment
The result before taxes was a loss of 25.0 million euros .,neutral,fingpt_sentiment
"Google CFO Ruth Porat joined Yahoo Finance on February 4, 2022 to discuss the new partnership between Google and Ford founding Michigan Central, a program focused on digital skills training.",positive,fingpt_sentiment
U.K. Names Pierce Envoy to U.S. at Critical Time for Allies,neutral,fingpt_sentiment
"Epic Games isn't just fighting the app stores over the right to process its own in-app payments in its popular game Fortnite, it's also taken up its antitrust legal battle with the tech giants via Bandcamp, the internet music company Epic acquired in March. The following month, Epic filed an injunction asking for the right […]",neutral,fingpt_sentiment
"The company estimates that the trend in demand for sports equipment will be steady in 2006 , '' Amer 's report said .",positive,fingpt_sentiment
$PPG Descending triangle but I am liking it for an upside break http://stks.co/o9nY,positive,fingpt_sentiment
Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ...,negative,fingpt_sentiment
"Outotec 's scope of delivery covers the engineering , supply of special equipment and services for a calcination plant with two circulating fluid bed calciners .",neutral,fingpt_sentiment
"The S&P 500 logged the worst month since March 2020, plunging 5.3% in January.",negative,fingpt_sentiment
$STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,negative,fingpt_sentiment
$DE - Citi gives big boost to Deere PT https://t.co/MfhnyZe593,positive,fingpt_sentiment
"China closed manufacturing hubs Shenzen and Changchun as Covid-19 cases jump, halting local output from companies including Toyota and Foxconn",negative,fingpt_sentiment
"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",neutral,fingpt_sentiment
Dow briefly flips into negative territory as opening stock gains slip,negative,fingpt_sentiment
"While recent moves higher imply brewing confidence, the still-poor underlying conditions bolster these recession-resistant stocks to buy. The post 7 Recession-Resistant Stocks to Buy to Prepare for the Worst appeared first on InvestorPlace.",positive,fingpt_sentiment
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,fingpt_sentiment
"$JE LOOKS like we are bouncing.  Would be nice to finish over $6 today, and make the hammer.  Nice volume from 5.77 bottom.  Fingers crossed",positive,fingpt_sentiment
Trump said that a long-negotiated trade deal with China is “potentially very close” this morning. https://t.co/d1Pf2FYoyE,positive,fingpt_sentiment
$TSLA gyrating @ S1 above gap. keeping an eye on S2 http://stks.co/jQfB,positive,fingpt_sentiment
Aviva weighs cash handout after beating profit forecast,positive,fingpt_sentiment
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative,fingpt_sentiment
Merkel Party Chief Faces Deepening Divide Over Far Right Episode,neutral,fingpt_sentiment
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",neutral,fingpt_sentiment
Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS .,positive,fingpt_sentiment
Barclays appoints JPMorgan's Paul Compton as new COO,neutral,fingpt_sentiment
$SPY $DIA $QQQ $MDCO $NVS $ALNY $ARWR $DRNA $UBER,neutral,fingpt_sentiment
"""Stranger Things"" has captured over 1 billion hours of consumers' attention.",positive,fingpt_sentiment
Royal Mail share price edges lower as group raises stamp price,negative,fingpt_sentiment
$CYTX looks like an ascending channel on Finfiz http://stks.co/f26r4,positive,fingpt_sentiment
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .",neutral,fingpt_sentiment
Il Governo etiope e il gruppo Alibaba siglano accordi per la creazione di un polo eWTP in Etiopia,neutral,fingpt_sentiment
Michael Bloomberg makes it official: ‘I’m running for president’ https://t.co/w1iKZiD1Dp,neutral,fingpt_sentiment
Ford risks Mustang fan backlash with SUV: They'll need to pry gas-powered Mustangs from 'my cold dead fingers',negative,fingpt_sentiment
"Victoria's Secret is taking its beauty business to Amazon, marking the lingerie company's first major tie-up with another retailer to sell its goods.",positive,fingpt_sentiment
"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",negative,fingpt_sentiment
The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,neutral,fingpt_sentiment
New commercial chief at Ovid,neutral,fingpt_sentiment
loading $SPY and $AAPL puts. think were toppy IMHO.,negative,fingpt_sentiment
"Advanced Micro Devices, Inc. (NASDAQ: AMD) shares are trading higher by 5.32% to $61.82 Tuesday afternoon. Shares of several companies in the broader tech sector at large are trading higher amid overall market strength as investors react to quarterly earnings reports from U.S.",positive,fingpt_sentiment
"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",positive,fingpt_sentiment
"Despite its strong ties to geopolitical events, gold is still driven by supply and demand.  https://t.co/d5nKtsma4S",neutral,fingpt_sentiment
"Nurminen Logistics provides high-quality logistics services , such as railway transports , terminal services , forwarding , special and heavy transports and medical transports .",neutral,fingpt_sentiment
"The joint venture will invest about EUR 500,000 in production technology straight away .",neutral,fingpt_sentiment
Net sales have been eaten by the weak US dollar .,negative,fingpt_sentiment
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,negative,fingpt_sentiment
$DO - Diamond Offshore: Q4 2019 Earnings And Fleet Status Report Analysis. https://t.co/x1f9ZcqA1v #business #stocks #investing,neutral,fingpt_sentiment
"The tech sector dropped like a stone this year. So, it's easy to forget the cardinal rule that marks many a bull market: Tech still rules the world.",negative,fingpt_sentiment
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",neutral,fingpt_sentiment
"Walgreens (WBA) delivered earnings and revenue surprises of 24.44% and 2.71%, respectively, for the quarter ended November 2021. Do the numbers hold clues to what lies ahead for the stock?",positive,fingpt_sentiment
LSE-Deutsche BÃÂ¶rse dealmakers wrong to ignore Brexit risk,negative,fingpt_sentiment
$TSLA yeah lets go down to 230s lol,negative,fingpt_sentiment
UPDATE 1-Alibaba to close books early in $13.4 bln Hong Kong listing after strong demand -sources,neutral,fingpt_sentiment
Australia's competition watchdog said on Friday that Alphabet Inc's Google unit was ordered by the country's federal court to pay A$60 million ($42.7 million) in penalties for misleading users on collection of personal data.,negative,fingpt_sentiment
$BIOC RSI extremely in long's favor looking at BIOC historically.,positive,fingpt_sentiment
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,positive,fingpt_sentiment
Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD https://t.co/H9vqXpZ15G via @YahooFinance,negative,fingpt_sentiment
